dt	f	t	l	d
2014080519	008	010	0	0
2014080519	009	017	0	0
2014080519	006	009	0	0
2014080519	003	028	0	0
2014080518	024	014	0	0
2014080518	001	006	0	0
2014080518	028	003	0	0
2014080517	026	024	0	0
2014080517	023	009	1	0
2014080516	014	009	2	0
2014080516	014	023	1	0
2014080516	028	017	1	0
2014080516	026	026	0	0
2014080515	026	026	0	0
2014080515	017	001	0	0
2014080514	026	023	0	0
2014080514	026	026	0	0
2014080514	004	028	0	0
2014080512	005	026	3	0
2014080511	028	008	0	0
2014080511	028	028	0	0
2014080511	011	008	0	0
2014080511	015	020	1	0
2014080510	027	023	0	0
2014080510	023	004	1	0
2014080508	024	026	0	0
2014080508	024	024	0	0
2014080500	026	026	1	0
2014080423	026	026	0	0
2014080423	026	026	0	0
2014080423	027	016	0	0
2014080422	023	023	1	0
2014080422	023	006	0	0
2014080421	025	023	0	0
2014080421	029	025	0	0
2014080421	006	009	0	0
2014080421	029	029	0	0
2014080420	025	029	0	0
2014080420	026	006	0	0
2014080420	027	019	11	0
2014080420	027	019	11	0
2014080420	027	026	0	0
2014080420	023	025	0	0
2014080420	024	027	0	0
2014080420	024	027	0	0
2014080420	016	027	0	0
2014080420	007	024	0	0
2014080420	007	024	0	0
2014080420	001	023	0	0
2014080420	020	020	1	0
2014080420	017	007	0	0
2014080420	024	016	0	0
2014080420	017	007	0	0
2014080420	020	020	1	0
2014080419	009	001	0	0
2014080419	006	005	2	0
2014080419	024	024	0	0
2014080419	013	008	0	0
2014080418	026	024	0	0
2014080418	024	024	0	0
2014080418	021	028	0	0
2014080418	008	021	0	0
2014080417	024	024	0	0
2014080417	015	016	0	0
2014080417	010	017	0	0
2014080417	010	017	0	0
2014080417	024	024	0	0
2014080417	025	025	0	0
2014080417	028	003	0	0
2014080417	028	003	0	0
2014080417	007	024	0	0
2014080416	007	028	0	0
2014080416	007	028	0	0
2014080416	007	007	0	0
2014080416	014	022	0	0
2014080416	014	007	0	0
2014080416	028	015	0	0
2014080416	001	006	0	0
2014080415	028	008	1	0
2014080415	014	014	0	0
2014080415	011	008	0	0
2014080415	011	011	0	0
2014080415	005	001	0	0
2014080415	007	028	0	0
2014080415	024	016	7	0
2014080415	014	014	0	0
2014080415	017	014	0	0
2014080415	023	026	0	0
2014080414	026	023	0	0
2014080414	022	014	0	0
2014080413	026	016	0	0
2014080409	006	026	0	0
2014080408	023	004	1	0
2014080403	007	017	0	0
2014080403	007	017	0	0
2014080402	001	007	0	0
2014080402	001	007	0	0
2014080402	006	001	0	0
2014080402	006	001	0	0
2014080402	007	006	0	0
2014080402	007	006	0	0
2014080401	017	007	0	0
2014080401	017	007	0	0
2014080323	007	029	1	0
2014080323	002	002	0	0
2014080322	002	002	0	0
2014080321	026	026	2	0
2014080321	006	016	0	0
2014080320	019	027	0	0
2014080320	019	027	0	0
2014080320	019	019	11	0
2014080320	001	006	1	0
2014080320	023	001	0	0
2014080320	023	023	0	0
2014080320	023	023	0	0
2014080319	001	023	0	0
2014080319	001	001	0	0
2014080319	006	025	1	0
2014080319	006	001	0	0
2014080318	019	019	1	0
2014080318	019	019	1	0
2014080318	013	006	0	0
2014080317	023	026	0	0
2014080317	023	023	0	0
2014080314	006	005	1	0
2014080314	026	023	0	0
2014080313	029	029	1	0
2014080312	029	029	1	0
2014080302	009	009	1	0
2014080223	016	019	1	0
2014080222	011	011	3	0
2014080220	023	026	0	0
2014080220	008	004	0	0
2014080220	001	024	0	0
2014080220	001	024	0	0
2014080219	026	024	0	0
2014080219	026	024	0	0
2014080219	013	028	0	0
2014080219	014	023	0	0
2014080219	014	023	0	0
2014080218	026	023	0	0
2014080218	024	014	0	0
2014080218	024	014	0	0
2014080218	028	009	0	0
2014080218	027	026	0	0
2014080217	016	016	0	0
2014080217	019	027	0	0
2014080217	028	013	0	0
2014080215	003	028	0	0
2014080215	013	012	1	0
2014080215	026	019	1	0
2014080214	016	024	0	0
2014080209	028	003	0	0
2014080205	009	010	0	0
2014080204	023	009	0	0
2014080204	017	001	1	0
2014080203	024	023	1	0
2014080203	015	024	0	0
2014080202	024	015	0	0
2014080202	026	024	0	0
2014080202	001	026	0	0
2014080201	007	001	0	0
2014080201	020	017	0	0
2014080201	028	007	0	0
2014080123	007	014	1	0
2014080123	006	001	1	0
2014080122	028	007	0	0
2014080122	019	027	0	0
2014080122	019	027	0	0
2014080122	014	026	1	0
2014080122	009	014	0	0
2014080121	004	009	0	0
2014080121	019	019	0	0
2014080121	019	019	0	0
2014080121	019	019	0	0
2014080121	013	012	2	0
2014080121	001	023	1	0
2014080121	001	023	1	0
2014080121	024	026	0	0
2014080120	024	026	0	0
2014080120	016	019	0	0
2014080120	016	019	0	0
2014080120	026	026	1	0
2014080120	026	024	0	0
2014080120	026	026	0	0
2014080120	026	024	0	0
2014080119	019	027	0	0
2014080119	029	029	1	0
2014080118	023	016	1	0
2014080117	023	002	1	0
2014080117	028	006	1	0
2014080117	010	009	0	0
2014080117	016	006	2	0
2014080117	008	010	0	0
2014080117	008	008	0	0
2014080117	025	023	0	0
2014080117	029	029	0	0
2014080116	027	016	0	0
2014080116	024	026	0	0
2014080116	024	026	0	0
2014080115	004	028	0	0
2014080115	027	019	0	0
2014080115	023	029	1	0
2014080115	023	023	0	0
2014080115	023	029	1	0
2014080114	013	002	0	0
2014080114	014	022	0	0
2014080113	029	023	1	0
2014080113	029	023	1	0
2014080113	003	014	0	0
2014080112	026	016	0	0
2014080112	013	006	1	0
2014080112	013	013	0	0
2014080110	010	028	0	0
2014080110	010	028	0	0
2014080108	011	008	0	0
2014080108	011	011	0	0
2014080100	006	026	0	0
2014073123	013	006	0	0
2014073123	019	016	0	0
2014073122	016	019	0	0
2014073122	007	027	0	0
2014073122	026	023	1	0
2014073122	005	001	1	0
2014073121	019	019	1	0
2014073121	019	020	2	0
2014073121	019	020	2	0
2014073121	019	019	0	0
2014073121	023	023	0	0
2014073120	027	024	0	0
2014073120	019	027	0	0
2014073120	028	014	0	0
2014073120	019	019	0	0
2014073119	029	029	0	0
2014073119	004	009	0	0
2014073119	019	019	0	0
2014073119	009	013	0	0
2014073119	006	009	0	0
2014073118	024	006	0	0
2014073118	015	024	0	0
2014073118	027	019	0	0
2014073118	028	015	0	0
2014073118	016	027	0	0
2014073117	009	004	0	0
2014073117	023	016	1	0
2014073117	021	028	0	0
2014073117	013	013	0	0
2014073117	008	021	0	0
2014073117	013	013	0	0
2014073117	013	013	0	0
2014073117	024	016	0	0
2014073116	014	024	0	0
2014073115	023	023	0	0
2014073115	029	029	1	0
2014073115	029	029	1	0
2014073113	026	016	0	0
2014073113	026	026	0	0
2014073112	019	019	1	0
2014073112	019	019	1	0
2014073112	029	025	0	0
2014073111	029	025	0	0
2014073111	029	029	1	0
2014073109	011	008	0	0
2014073107	027	012	1	0
2014073102	001	016	0	0
2014073102	024	023	1	0
2014073102	024	023	1	0
2014073101	028	007	2	0
2014073101	024	024	1	0
2014073023	014	028	1	0
2014073022	023	023	0	0
2014073022	014	009	0	0
2014073022	014	014	0	0
2014073022	023	026	1	0
2014073022	023	023	1	0
2014073022	023	023	0	0
2014073022	027	016	0	0
2014073022	001	014	0	0
2014073021	006	001	0	0
2014073020	012	002	0	0
2014073020	001	009	0	0
2014073019	002	012	0	0
2014073019	006	009	0	0
2014073018	025	023	0	0
2014073018	023	006	0	0
2014073018	023	023	0	0
2014073018	023	023	0	0
2014073017	012	026	1	0
2014073017	008	022	0	0
2014073017	005	003	1	0
2014073016	001	001	1	0
2014073016	001	001	1	0
2014073016	002	009	0	0
2014073016	011	008	1	0
2014073016	009	001	0	0
2014073016	009	001	0	0
2014073016	008	011	0	0
2014073015	009	002	0	0
2014073015	001	017	0	0
2014073015	006	017	0	0
2014073014	023	029	1	0
2014073014	023	029	1	0
2014073014	023	023	0	0
2014073014	026	016	0	0
2014073014	013	009	0	0
2014073014	013	013	0	0
2014073014	013	009	0	0
2014073013	025	009	1	0
2014073012	028	016	1	0
2014073012	029	023	1	0
2014073012	029	023	1	0
2014073012	025	025	0	0
2014073012	025	025	0	0
2014073011	001	025	1	0
2014073009	011	008	0	0
2014073002	008	013	0	0
2014073002	008	013	0	0
2014073001	013	008	0	0
2014073001	013	008	0	0
2014073000	007	028	1	0
2014073000	007	007	0	0
2014073000	028	007	0	0
2014072923	019	019	0	0
2014072923	019	019	0	0
2014072922	020	020	2	0
2014072922	020	020	2	0
2014072921	001	020	2	0
2014072921	001	020	2	0
2014072921	001	001	0	0
2014072921	001	001	0	0
2014072921	009	028	2	0
2014072920	020	020	0	0
2014072919	020	002	0	0
2014072918	023	020	1	0
2014072918	028	006	0	0
2014072918	025	023	0	0
2014072918	009	024	0	0
2014072918	009	002	0	0
2014072917	016	024	0	0
2014072917	027	016	0	0
2014072917	023	027	0	0
2014072917	005	009	0	0
2014072917	006	014	0	0
2014072917	006	014	0	0
2014072917	001	006	0	0
2014072917	001	006	0	0
2014072916	025	029	0	0
2014072915	019	019	2	0
2014072915	019	019	0	0
2014072914	023	009	1	0
2014072914	009	001	0	0
2014072914	009	001	0	0
2014072914	009	009	0	0
2014072913	020	023	0	0
2014072908	011	008	0	0
2014072901	028	028	2	0
2014072900	006	004	0	0
2014072900	023	012	1	0
2014072900	013	003	1	0
2014072900	023	006	0	0
2014072823	016	023	0	0
2014072823	013	009	0	0
2014072823	015	015	0	0
2014072823	023	023	0	0
2014072822	023	023	0	0
2014072822	001	020	2	0
2014072822	001	020	2	0
2014072822	007	009	1	0
2014072821	004	023	1	0
2014072820	008	013	1	0
2014072820	007	001	0	0
2014072820	025	029	0	0
2014072819	028	007	0	0
2014072819	017	016	0	0
2014072819	005	008	1	0
2014072819	005	005	0	0
2014072819	011	013	0	0
2014072818	002	008	1	0
2014072818	002	008	1	0
2014072818	029	025	0	0
2014072818	013	011	0	0
2014072818	013	005	0	0
2014072817	023	029	1	0
2014072817	023	029	1	0
2014072817	012	027	1	0
2014072815	008	011	0	0
2014072815	023	016	0	0
2014072815	024	016	0	0
2014072812	002	002	1	0
2014072812	005	005	0	0
2014072809	016	028	0	0
2014072808	011	008	0	0
2014072800	024	024	1	0
2014072800	024	024	1	0
2014072800	024	024	0	0
2014072800	028	028	1	0
2014072800	028	028	0	0
2014072800	011	008	0	0
2014072800	011	011	0	0
2014072800	011	011	0	0
2014072800	027	016	0	0
2014072723	015	011	0	0
2014072723	028	015	0	0
2014072723	024	027	0	0
2014072723	023	006	0	0
2014072723	023	023	0	0
2014072722	021	028	0	0
2014072722	024	023	0	0
2014072721	009	027	1	0
2014072721	019	024	2	0
2014072721	019	019	0	0
2014072721	014	017	1	0
2014072720	007	024	0	0
2014072720	027	027	0	0
2014072719	029	029	0	0
2014072718	005	005	0	0
2014072717	027	019	1	0
2014072717	002	009	0	0
2014072717	002	002	0	0
2014072717	020	002	1	0
2014072716	002	013	2	0
2014072715	007	009	0	0
2014072715	024	007	0	0
2014072715	027	016	0	0
2014072715	026	024	0	0
2014072713	009	023	1	0
2014072712	024	015	0	0
2014072712	023	024	0	0
2014072703	016	027	0	0
2014072701	027	016	0	0
2014072701	023	023	1	0
2014072701	023	023	1	0
2014072701	023	023	1	0
2014072700	014	020	3	0
2014072700	014	020	3	0
2014072700	023	024	0	0
2014072623	020	020	0	0
2014072622	019	019	1	0
2014072622	014	023	1	0
2014072622	014	023	1	0
2014072622	014	023	1	0
2014072619	026	023	0	0
2014072619	023	023	2	0
2014072618	024	016	0	0
2014072617	023	024	1	0
2014072617	025	001	2	0
2014072617	025	001	2	0
2014072617	025	025	0	0
2014072617	025	001	2	0
2014072617	019	027	0	0
2014072616	019	019	0	0
2014072616	026	023	1	0
2014072615	016	026	0	0
2014072612	007	001	0	0
2014072612	023	023	0	0
2014072611	027	019	0	0
2014072611	027	027	0	0
2014072606	021	015	1	0
2014072605	008	021	0	0
2014072602	007	014	0	0
2014072602	007	014	0	0
2014072602	006	017	0	0
2014072601	006	007	0	0
2014072601	006	007	0	0
2014072601	009	006	0	0
2014072601	009	006	0	0
2014072601	009	027	0	0
2014072601	020	009	0	0
2014072601	020	009	0	0
2014072600	023	026	0	0
2014072523	006	023	0	0
2014072523	016	016	2	0
2014072523	009	006	0	0
2014072523	027	009	0	0
2014072522	028	022	0	0
2014072522	028	022	0	0
2014072522	016	019	1	0
2014072522	016	016	0	0
2014072522	019	027	1	0
2014072522	023	023	1	0
2014072522	007	028	0	0
2014072522	007	028	0	0
2014072521	025	023	0	0
2014072521	006	007	0	0
2014072521	006	007	0	0
2014072520	024	007	0	0
2014072520	019	016	0	0
2014072520	006	006	1	0
2014072520	006	006	1	0
2014072520	002	013	0	0
2014072519	020	004	0	0
2014072519	026	016	0	0
2014072519	026	026	0	0
2014072519	026	026	0	0
2014072519	010	003	0	0
2014072519	028	024	1	0
2014072519	024	026	0	0
2014072518	009	009	1	0
2014072518	009	009	1	0
2014072518	005	004	0	0
2014072518	028	003	0	0
2014072518	006	006	1	0
2014072518	006	006	1	0
2014072518	001	024	1	0
2014072518	006	020	0	0
2014072518	028	028	1	0
2014072518	028	028	1	0
2014072517	026	001	1	0
2014072517	026	001	1	0
2014072517	026	019	0	0
2014072517	007	006	0	0
2014072517	023	026	0	0
2014072517	014	020	0	0
2014072517	004	020	0	0
2014072517	023	026	0	0
2014072517	022	028	1	0
2014072517	022	028	1	0
2014072517	028	007	0	0
2014072517	013	022	0	0
2014072517	015	019	1	0
2014072517	013	022	0	0
2014072516	024	026	1	0
2014072516	024	026	1	0
2014072516	009	023	0	0
2014072516	003	003	0	0
2014072515	007	024	0	0
2014072515	007	024	0	0
2014072515	007	007	1	0
2014072515	007	007	1	0
2014072515	004	002	0	0
2014072514	007	007	0	0
2014072514	007	007	0	0
2014072514	002	017	1	0
2014072514	014	007	0	0
2014072514	014	007	0	0
2014072513	012	002	0	0
2014072513	002	004	0	0
2014072512	013	009	1	0
2014072512	013	009	1	0
2014072512	004	012	0	0
2014072511	014	004	0	0
2014072511	023	001	0	0
2014072511	023	023	0	0
2014072511	023	023	0	0
2014072508	026	023	0	0
2014072508	004	005	0	0
2014072423	023	023	1	0
2014072422	015	015	0	0
2014072422	024	002	3	0
2014072421	009	006	2	0
2014072421	004	028	0	0
2014072420	027	016	0	0
2014072420	028	028	1	0
2014072420	024	024	0	0
2014072420	024	024	0	0
2014072420	028	006	0	0
2014072420	027	026	0	0
2014072419	019	027	0	0
2014072419	015	024	1	0
2014072419	015	024	1	0
2014072419	001	023	0	0
2014072419	015	015	0	0
2014072419	006	001	0	0
2014072419	025	029	0	0
2014072419	006	001	0	0
2014072419	023	026	0	0
2014072419	023	023	0	0
2014072418	028	028	0	0
2014072418	023	013	1	0
2014072418	023	026	0	0
2014072418	028	015	0	0
2014072418	013	013	0	0
2014072418	013	013	0	0
2014072417	006	023	0	0
2014072417	001	024	1	0
2014072417	001	024	1	0
2014072417	001	001	0	0
2014072416	006	001	0	0
2014072416	006	001	0	0
2014072414	014	006	0	0
2014072414	014	006	0	0
2014072414	002	004	0	0
2014072413	017	014	0	0
2014072413	017	014	0	0
2014072413	010	017	0	0
2014072413	010	017	0	0
2014072412	004	012	0	0
2014072412	004	012	0	0
2014072412	004	008	0	0
2014072412	009	010	0	0
2014072412	009	009	0	0
2014072412	010	010	0	0
2014072411	010	010	1	0
2014072411	020	009	0	0
2014072411	023	017	1	0
2014072408	015	023	0	0
2014072404	005	024	1	0
2014072404	005	024	1	0
2014072403	009	024	1	0
2014072403	009	009	0	0
2014072403	013	005	0	0
2014072403	013	005	0	0
2014072323	004	020	0	0
2014072322	009	023	0	0
2014072322	015	015	1	0
2014072322	007	007	0	0
2014072322	023	015	0	0
2014072321	023	006	0	0
2014072321	012	004	0	0
2014072321	028	028	0	0
2014072321	001	009	0	0
2014072321	001	009	0	0
2014072320	019	019	1	0
2014072320	019	019	0	0
2014072320	028	028	0	0
2014072320	006	001	0	0
2014072320	006	001	0	0
2014072319	023	026	0	0
2014072319	023	023	0	0
2014072318	023	023	0	0
2014072318	023	023	0	0
2014072318	028	009	1	0
2014072318	011	013	0	0
2014072318	006	009	0	0
2014072318	006	009	0	0
2014072318	019	016	0	0
2014072318	024	026	0	0
2014072317	019	019	1	0
2014072317	028	010	0	0
2014072317	004	004	0	0
2014072317	016	024	1	0
2014072315	016	019	1	0
2014072314	010	016	3	0
2014072314	029	023	1	0
2014072314	009	010	0	0
2014072314	028	028	0	0
2014072313	006	009	0	0
2014072313	028	028	2	0
2014072310	023	001	0	0
2014072309	024	024	0	0
2014072309	019	019	0	0
2014072307	015	023	1	0
2014072303	024	024	0	0
2014072303	024	024	0	0
2014072301	026	024	0	0
2014072301	024	026	0	0
2014072301	006	010	0	0
2014072301	006	010	0	0
2014072300	024	024	0	0
2014072300	016	016	0	0
2014072300	024	024	0	0
2014072223	025	029	1	0
2014072222	019	019	1	0
2014072222	022	009	0	0
2014072222	022	009	0	0
2014072221	027	019	0	0
2014072221	027	019	0	0
2014072221	005	002	0	0
2014072221	005	002	0	0
2014072221	024	027	0	0
2014072221	024	027	0	0
2014072221	026	019	0	0
2014072221	024	009	1	0
2014072220	023	026	0	0
2014072220	013	005	1	0
2014072220	013	005	1	0
2014072220	016	024	1	0
2014072220	009	024	1	0
2014072220	009	024	1	0
2014072219	006	023	0	0
2014072219	026	016	0	0
2014072219	010	009	0	0
2014072219	027	026	0	0
2014072219	010	009	0	0
2014072219	008	010	0	0
2014072219	008	010	0	0
2014072219	006	023	0	0
2014072219	008	022	0	0
2014072219	008	008	0	0
2014072219	010	006	1	0
2014072219	010	010	0	0
2014072218	023	026	0	0
2014072218	011	010	0	0
2014072218	011	008	0	0
2014072218	023	029	0	0
2014072218	005	005	0	0
2014072218	005	005	0	0
2014072217	005	005	0	0
2014072217	009	010	0	0
2014072217	009	010	0	0
2014072216	001	009	0	0
2014072216	001	009	0	0
2014072216	006	001	1	0
2014072216	006	001	1	0
2014072216	006	001	1	0
2014072214	004	020	1	0
2014072214	004	020	1	0
2014072214	026	019	0	0
2014072214	026	019	0	0
2014072213	002	006	1	0
2014072213	020	017	0	0
2014072213	004	005	0	0
2014072213	001	026	0	0
2014072213	001	026	0	0
2014072213	004	004	0	0
2014072213	002	004	0	0
2014072213	002	004	1	0
2014072213	004	004	1	0
2014072213	004	004	0	0
2014072212	004	004	0	0
2014072212	005	002	0	0
2014072212	005	002	0	0
2014072212	004	001	0	0
2014072212	005	005	0	0
2014072212	004	001	0	0
2014072212	023	023	2	0
2014072212	023	023	2	0
2014072211	028	013	1	0
2014072211	028	028	0	0
2014072211	023	025	0	0
2014072211	006	002	1	0
2014072210	024	016	0	0
2014072210	028	024	0	0
2014072210	007	024	0	0
2014072210	026	006	9	0
2014072209	006	029	1	0
2014072209	016	007	0	0
2014072209	016	016	0	0
2014072208	004	005	0	0
2014072208	026	023	0	0
2014072201	009	013	0	0
2014072201	009	013	0	0
2014072201	023	016	1	0
2014072200	016	024	1	0
2014072200	016	023	1	0
2014072200	016	016	0	0
2014072200	013	009	0	0
2014072200	013	009	0	0
2014072200	027	016	0	0
2014072200	027	027	0	0
2014072200	025	023	0	0
2014072200	025	025	0	0
2014072123	009	011	1	0
2014072123	009	011	1	0
2014072123	005	004	0	0
2014072123	005	004	0	0
2014072122	019	019	1	0
2014072122	023	015	0	0
2014072122	004	004	0	0
2014072121	023	023	0	0
2014072121	001	013	3	0
2014072121	007	026	0	0
2014072121	024	009	1	0
2014072121	024	009	1	0
2014072121	001	013	3	0
2014072121	016	023	0	0
2014072121	028	007	0	0
2014072121	016	016	0	0
2014072121	016	016	0	0
2014072121	023	001	0	0
2014072121	006	023	1	0
2014072121	010	015	0	0
2014072121	006	006	0	0
2014072121	013	028	0	0
2014072120	001	020	0	0
2014072120	025	023	1	0
2014072120	010	028	0	0
2014072120	004	009	0	0
2014072119	023	026	0	0
2014072119	024	007	0	0
2014072119	029	025	1	0
2014072119	024	016	0	0
2014072119	007	024	0	0
2014072119	023	026	0	0
2014072119	001	023	0	0
2014072119	001	001	0	0
2014072119	027	024	0	0
2014072119	006	001	0	0
2014072119	013	024	2	0
2014072118	001	001	1	0
2014072118	013	024	2	0
2014072118	024	016	0	0
2014072118	015	019	1	0
2014072118	014	006	3	0
2014072118	028	001	0	0
2014072118	016	023	0	0
2014072117	007	007	1	0
2014072117	028	003	0	0
2014072117	024	024	0	0
2014072117	024	007	0	0
2014072117	024	024	0	0
2014072116	017	008	0	0
2014072116	009	017	0	0
2014072115	028	028	0	0
2014072115	007	007	0	0
2014072115	007	007	0	0
2014072115	023	016	0	0
2014072115	024	001	0	0
2014072115	014	004	0	0
2014072114	018	001	0	0
2014072114	006	014	2	0
2014072114	004	014	0	0
2014072114	006	006	0	0
2014072114	006	006	0	0
2014072114	017	009	0	0
2014072114	006	006	0	0
2014072113	020	017	0	0
2014072113	015	003	0	0
2014072112	001	024	0	0
2014072112	001	001	0	0
2014072112	018	023	0	0
2014072111	007	006	0	0
2014072111	024	007	0	0
2014072111	004	004	0	0
2014072111	023	025	0	0
2014072111	023	006	0	0
2014072110	015	016	0	0
2014072108	026	023	0	0
2014072108	020	018	0	0
2014072107	015	023	1	0
2014072104	026	009	0	0
2014072103	026	026	0	0
2014072102	015	026	0	0
2014072102	015	015	0	0
2014072102	026	015	0	0
2014072100	015	024	1	0
2014072100	025	029	0	0
2014072100	014	015	1	0
2014072023	014	014	0	0
2014072023	023	023	0	0
2014072023	007	028	0	0
2014072022	003	003	1	0
2014072022	004	024	1	0
2014072022	004	024	1	0
2014072022	013	016	0	0
2014072022	028	007	0	0
2014072022	017	013	0	0
2014072021	006	017	0	0
2014072021	016	026	0	0
2014072021	007	024	0	0
2014072021	013	007	0	0
2014072021	010	001	0	0
2014072021	010	001	0	0
2014072021	026	023	0	0
2014072020	024	026	0	0
2014072020	024	013	0	0
2014072020	027	024	0	0
2014072019	029	029	0	0
2014072019	006	016	1	0
2014072019	019	019	2	0
2014072019	006	016	1	0
2014072019	019	019	2	0
2014072019	006	024	0	0
2014072018	006	006	0	0
2014072018	009	006	0	0
2014072018	001	006	0	0
2014072018	023	001	0	0
2014072018	025	029	0	0
2014072018	003	015	0	0
2014072018	007	013	0	0
2014072017	024	007	0	0
2014072017	024	016	0	0
2014072017	019	001	1	0
2014072017	015	024	0	0
2014072016	015	003	1	0
2014072016	011	015	1	0
2014072016	011	011	0	0
2014072015	016	008	1	0
2014072015	016	016	0	0
2014072015	024	001	0	0
2014072015	024	024	0	0
2014072014	027	016	0	0
2014072014	018	001	0	0
2014072014	027	019	0	0
2014072013	023	027	0	0
2014072013	023	023	0	0
2014072013	018	023	0	0
2014072011	010	009	0	0
2014072011	010	009	0	0
2014072002	018	018	0	0
2014072002	023	029	0	0
